QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20202,04221434,51,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20202,04221454,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221464,30,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20202,04221474,34,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20202,04221504,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221524,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221544,35,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04221564,24,0,1,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20202,04221574,33,0,1,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A
20202,04221664,53,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,120,D,,A
20202,04221674,26,0,1,,A,,A,,A,,A,,A,35,D,,A,75,D,,A,,A,,A,210,D,,A
20202,04221684,27,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04221744,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221754,27,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,325,D,,A
20202,04221764,44,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20202,04221774,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221784,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1631,T,,A
20202,04221794,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221824,32,0,1,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A
20202,04221844,52,0,1,,A,,A,,A,,A,,A,40,D,,A,35,D,,A,,A,,A,,A,,A
20202,04221854,21,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A
20202,04221964,39,0,1,,A,,A,,A,,A,,A,90,D,,A,80,D,,A,,A,,A,,A,,A
20202,04221974,72,0,1,,A,,A,,A,,A,,A,29,D,54,F,40,D,,A,,A,,A,,A,,A
20202,04222014,63,0,1,18,D,,A,,A,,A,54,D,,A,,A,50,D,,A,,A,,A,744,D,,A
20202,04222054,18,0,1,,A,,A,,A,,A,,A,,A,75,D,40,D,,A,,A,,A,,A,,A
20202,04222064,23,0,1,,A,,A,,A,50,D,50,D,,A,,A,,A,,A,,A,,A,390,D,,A
20202,04222084,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222134,74,0,1,,A,,A,,A,,A,,A,,A,,A,1145,D,,A,,A,,A,,A,,A
20202,04222144,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222154,44,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20202,04222184,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222204,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222214,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222304,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222314,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222344,34,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20202,04222364,35,0,1,,A,,A,,A,,A,120,D,8,D,,A,25,D,,A,,A,,A,,A,,A
20202,04222414,11,0,1,,A,,A,,A,300,D,120,D,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04222424,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222444,17,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04222464,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222484,52,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20202,04222524,32,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20202,04222554,32,0,1,,A,,A,,A,,A,,A,,A,6,D,30,D,,A,,A,,A,,A,,A
20202,04222634,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,50,0,1,,A,,A,,A,,A,,A,40,D,,A,200,D,,A,,A,,A,,A,,A
20202,04222724,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222744,30,0,1,,A,,A,,A,25,D,,A,,A,45,D,32,D,,A,,A,,A,,A,,A
20202,04222764,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222804,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222834,23,0,1,,A,,A,,A,,A,75,D,,A,30,D,40,D,,A,,A,,A,,A,,A
20202,04222844,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222924,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222974,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222984,39,0,1,,A,,A,,A,,A,,A,,A,,A,206,D,,A,,A,,A,,A,,A
20202,04222994,35,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04223004,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223034,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223044,44,0,1,,A,,A,,A,,A,,A,40,D,,A,124,D,,A,,A,,A,,A,,A
20202,04223054,25,0,1,,A,,A,,A,,A,,A,,A,,A,27,D,,A,,A,,A,,A,,A
20202,04223104,18,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223124,36,0,1,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A
20202,04223134,44,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20202,04223154,42,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20202,04223174,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223204,37,0,1,,A,,A,,A,,A,,A,,A,,A,24,F,,A,,A,,A,,A,,A
20202,04223254,43,0,1,,A,,A,,A,,A,,A,200,D,,A,360,D,,A,,A,,A,,A,,A
20202,04223264,43,0,1,30,D,,A,,A,,A,210,D,,A,108,D,375,D,,A,,A,,A,,A,,A
20202,04223274,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223314,38,0,1,30,D,,A,,A,,A,100,D,,A,,A,50,D,,A,,A,,A,90,D,,A
20202,04223324,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223344,53,0,1,,A,,A,,A,30,D,,A,80,D,,A,120,D,,A,,A,,A,,A,,A
20202,04223404,19,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04223474,57,0,1,,A,100,D,,A,,A,,A,400,D,,A,2400,D,,A,300,D,,A,,A,,A
20202,04223514,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223524,64,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,330,D,,A
20202,04223554,41,0,1,,A,,A,,A,26,D,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04223564,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A
20202,04223624,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223654,42,0,1,,A,,A,,A,,A,,A,,A,,A,320,D,,A,,A,,A,,A,,A
20202,04223674,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223704,65,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20202,04223734,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223774,20,0,1,40,D,,A,,A,,A,100,D,,A,,A,150,D,,A,,A,,A,,A,,A
20202,04223804,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223824,52,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04223834,35,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A
20202,04223844,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223864,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223894,57,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20202,04223904,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223914,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224004,51,0,1,,A,,A,,A,,A,,A,,A,36,D,17,D,,A,,A,,A,,A,,A
20202,04224034,59,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224044,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224074,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224084,78,0,1,,A,,A,,A,,A,,A,30,D,,A,120,D,,A,,A,,A,,A,,A
20202,04224104,29,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04224114,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224124,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224194,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224204,69,0,1,,A,,A,56,D,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20202,04224214,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224224,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224264,18,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224314,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224344,17,0,1,4,D,,A,,A,,A,56,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224364,18,0,1,,A,,A,,A,,A,460,D,,A,,A,35,D,,A,,A,,A,,A,,A
20202,04224424,34,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04224434,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224464,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224484,41,0,1,,A,,A,92,D,,A,,A,,A,,A,165,D,,A,,A,,A,,A,,A
20202,04224554,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224564,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224614,43,0,1,,A,,A,38,D,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20202,04224624,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224664,36,0,1,,A,,A,,A,,A,,A,,A,,A,126,D,,A,,A,,A,,A,,A
20202,04224744,27,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04224754,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,D,,A
20202,04224794,16,0,1,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224834,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224864,23,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20202,04224914,39,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04224924,28,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04224934,49,0,1,,A,,A,45,D,,A,,A,,A,,A,350,D,,A,,A,,A,,A,,A
20202,04224954,71,0,1,,A,,A,,A,,A,,A,150,D,,A,225,D,,A,,A,,A,,A,,A
20202,04224984,77,0,1,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20202,04225014,30,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04225054,82,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20202,04225064,39,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04225074,25,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20202,04225094,40,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04225114,82,0,1,,A,,A,,A,132,D,,A,95,D,,A,,A,,A,,A,,A,,A,,A
20202,04225124,16,0,1,,A,,A,,A,,A,10,D,,A,,A,20,D,,A,,A,,A,60,D,,A
20202,04225144,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225164,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225194,32,0,1,,A,,A,,A,,A,,A,,A,,A,280,D,,A,,A,,A,,A,,A
20202,04225204,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225214,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225324,33,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04225394,29,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04225444,45,0,1,,A,,A,27,D,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20202,04225504,19,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04225524,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225574,49,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04225604,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225624,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225654,21,0,1,,A,,A,,A,,A,168,D,,A,18,D,,A,,A,,A,,A,,A,,A
20202,04225704,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225744,55,0,1,,A,,A,,A,,A,,A,,A,18,D,180,D,,A,,A,,A,,A,,A
20202,04225774,25,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04225804,55,0,1,,A,,A,,A,,A,,A,,A,441,D,35,D,,A,,A,,A,,A,,A
20202,04225844,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225874,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225924,15,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20202,04225934,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226004,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226024,53,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04226034,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226054,45,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20202,04226064,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226074,26,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226104,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226144,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226164,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,57,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226224,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226234,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226254,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226284,32,0,1,,A,,A,,A,20,D,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20202,04226324,30,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04226334,25,0,1,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226374,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226394,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226444,19,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04226454,26,0,1,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226474,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226494,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226524,34,0,1,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A
20202,04226584,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226604,27,0,1,,A,,A,,A,,A,,A,,A,90,F,,A,,A,,A,,A,,A,,A
20202,04226624,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226644,26,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20202,04226694,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226714,13,0,1,60,D,,A,,A,30,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226734,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226754,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226774,55,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226804,67,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226834,27,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04226864,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226874,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226894,34,0,1,90,D,,A,,A,,A,90,D,40,D,,A,45,D,,A,,A,,A,,A,,A
20202,04226904,43,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04226914,59,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226934,11,0,1,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226984,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226994,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227034,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227044,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227054,12,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227064,32,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20202,04227084,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227104,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227134,64,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04227144,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227154,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227164,79,0,1,,A,,A,,A,25,D,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04227184,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227274,34,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20202,04227284,27,0,1,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227304,40,0,1,,A,,A,,A,,A,,A,,A,,A,32,D,,A,,A,,A,,A,,A
20202,04227334,66,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227344,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227354,32,0,1,26,D,,A,,A,,A,64,D,3,D,,A,225,D,,A,,A,,A,,A,,A
20202,04227364,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227374,19,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04227424,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227444,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227484,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227524,30,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20202,04227574,35,0,1,,A,,A,,A,,A,,A,25,D,,A,160,D,,A,,A,,A,,A,,A
20202,04227584,10,0,1,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227704,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227724,63,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227754,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227764,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227774,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227784,45,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20202,04227804,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227834,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227844,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227854,34,0,1,,A,,A,,A,,A,,A,,A,,A,72,D,,A,,A,,A,,A,,A
20202,04227874,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227884,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227904,40,0,1,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A
20202,04227934,50,0,1,,A,,A,,A,,A,,A,100,D,,A,150,D,,A,,A,,A,,A,,A
20202,04227944,59,0,1,,A,,A,,A,,A,,A,,A,,A,48,D,,A,,A,,A,,A,,A
20202,04227954,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227964,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227974,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227994,41,0,1,,A,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A
20202,04228024,36,0,1,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A
20202,04228094,44,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04228114,36,0,1,,A,,A,,A,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228134,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228174,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228204,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228224,49,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20202,04228254,85,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228264,65,0,1,12,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228274,11,0,1,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,18,D,,A
20202,04228294,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228354,45,0,1,,A,,A,,A,,A,,A,,A,75,D,100,D,,A,,A,,A,,A,,A
20202,04228364,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228374,36,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20202,04228434,50,0,1,,A,,A,,A,,A,150,D,,A,,A,450,D,,A,,A,,A,,A,,A
20202,04228454,60,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228464,44,0,1,,A,,A,,A,,A,,A,,A,,A,238,D,,A,,A,,A,,A,,A
20202,04228474,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
