QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20202,04219564,25,0,2,01,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219564,26,0,2,01,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219694,46,0,1,02,D,56,D,,A,56,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219824,33,0,1,03,D,110,D,,A,110,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219864,28,0,1,02,D,28,D,,A,28,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219864,29,0,1,02,D,20,D,,A,20,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219914,26,0,1,02,D,350,D,,A,350,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219924,44,0,1,02,D,2100,D,,A,2100,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219924,45,0,1,01,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219924,46,0,1,03,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220034,54,0,1,03,D,400,D,,A,400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220184,15,0,1,03,D,450,D,,A,450,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220234,52,0,1,03,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220234,53,0,1,01,D,306,D,,A,306,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220234,54,0,2,01,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220274,43,0,1,01,D,64,D,,A,64,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220294,9,0,1,02,D,120,D,,A,120,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220324,24,0,1,02,D,60,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04220324,24,1,1,02,D,,B,,A,44,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220324,24,2,1,02,D,,B,,A,16,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220394,15,0,1,01,D,120,D,,A,120,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220404,69,0,1,02,D,555,D,,A,555,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220564,25,0,1,01,D,75,D,,A,75,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220564,26,0,1,03,D,75,D,,A,75,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220564,27,0,1,02,D,115,D,,A,115,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220614,38,0,1,03,D,700,D,,A,700,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220664,32,0,1,02,D,90,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04220664,32,1,1,02,D,,B,,A,59,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220664,32,2,1,02,D,,B,,A,31,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220784,49,0,1,03,D,58,D,,A,58,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220834,26,0,1,02,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220834,27,0,2,01,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,38,0,1,02,D,500,D,,A,,H,500,D,1,D,2,D,100,D,380,D,160,D,110,D,,A,,A,,A,,A,,A
20202,04220844,38,1,1,02,D,,B,,A,31,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,38,2,1,02,D,,B,,A,285,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,38,3,1,02,D,,B,,A,57,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,38,4,1,02,D,,B,,A,127,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,39,0,2,01,D,100,D,,A,100,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220864,32,0,1,01,D,34,D,,A,34,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220884,55,0,1,03,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220884,56,0,1,03,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220884,57,0,1,03,D,15,D,,A,15,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220974,42,0,1,03,D,48,D,,A,48,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220974,43,0,1,03,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220974,44,0,2,01,D,207,D,,A,,H,500,D,1,D,2,D,110,D,370,D,,A,,A,,A,,A,,A,,A,,A
20202,04220974,44,1,2,01,D,,B,,A,98,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220974,44,2,2,01,D,,B,,A,109,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220974,45,0,2,01,D,34,D,,A,34,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221014,26,0,2,01,D,80,D,,A,80,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221034,40,0,1,02,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221054,34,0,1,01,D,600,D,,A,600,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221074,45,0,1,03,D,90,D,,A,,H,500,D,1,D,2,D,160,D,110,D,100,D,,A,,A,,A,,A,,A,,A
20202,04221074,45,1,1,03,D,,B,,A,24,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221074,45,2,1,03,D,,B,,A,52,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221074,45,3,1,03,D,,B,,A,14,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221094,50,0,1,01,D,900,D,,A,900,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221094,51,0,1,03,D,50,D,,A,50,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221114,29,0,1,03,D,1200,D,,A,,H,500,D,1,D,2,D,380,D,110,D,,A,,A,,A,,A,,A,,A,,A
20202,04221114,29,1,1,03,D,,B,,A,833,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221114,29,2,1,03,D,,B,,A,367,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221194,31,0,1,02,D,105,D,,A,105,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221194,32,0,1,02,D,26,D,,A,26,D,360,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221194,33,0,2,01,D,22,D,,A,22,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221204,30,0,1,01,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221204,31,0,1,02,D,24,D,,A,24,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221204,32,0,1,03,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221204,33,0,2,01,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221264,32,0,1,02,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221304,40,0,1,02,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221304,41,0,1,01,D,30,D,,A,30,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221304,42,0,1,02,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221304,43,0,1,03,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221324,22,0,1,02,D,1000,D,,A,,H,500,D,1,F,2,D,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20202,04221324,22,1,1,02,D,,B,,A,1000,E,160,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221354,78,0,1,02,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221384,59,0,1,03,D,968,D,,A,968,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221384,60,0,1,03,D,150,D,,A,150,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221384,61,0,1,03,D,7,D,,A,7,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221384,62,0,1,02,D,7,D,,A,7,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221384,63,0,1,01,D,7,D,,A,7,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221394,53,0,1,01,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221394,54,0,1,02,D,38,D,,A,38,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221434,48,0,1,02,D,348,D,,A,348,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221464,26,0,1,03,D,800,D,,A,800,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221464,27,0,1,03,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221474,30,0,1,03,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221474,31,0,1,03,D,240,D,,A,240,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221504,23,0,1,02,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221524,30,0,1,01,D,50,D,,A,50,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221574,29,0,1,03,D,120,D,,A,120,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221664,50,0,1,03,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221754,21,0,1,01,D,80,D,,A,80,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221754,22,0,1,02,D,80,D,,A,80,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221754,23,0,1,03,D,80,D,,A,80,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221794,14,0,2,01,D,60,D,,A,60,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221794,15,0,2,01,D,16,D,,A,16,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221824,27,0,1,01,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221844,49,0,1,03,D,1187,D,,A,1187,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221854,15,0,1,03,D,37,D,,A,37,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221854,16,0,1,01,D,16,D,,A,16,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221854,17,0,1,02,D,16,D,,A,16,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221854,18,0,1,03,D,16,D,,A,16,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221964,35,0,1,03,D,80,D,,A,80,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221964,36,0,1,02,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221974,67,0,1,02,D,106,D,,A,106,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221974,68,0,1,03,D,1083,D,,A,1083,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222014,59,0,1,01,D,228,D,,A,,H,500,D,1,D,2,D,100,D,360,D,370,D,,A,,A,,A,,A,,A,,A
20202,04222014,59,1,1,01,D,,B,,A,33,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222014,59,2,1,01,D,,B,,A,50,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222014,59,3,1,01,D,,B,,A,145,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222014,60,0,1,03,D,157,D,,A,157,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222054,15,0,2,01,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222134,69,0,1,02,D,550,D,,A,,H,500,D,1,D,2,D,100,D,380,D,,A,,A,,A,,A,,A,,A,,A
20202,04222134,69,1,1,02,D,,B,,A,55,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222134,69,2,1,02,D,,B,,A,495,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222134,70,0,1,02,D,18,D,,A,18,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222134,71,0,1,02,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222184,17,0,1,01,D,178,D,,A,178,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222204,20,0,1,03,D,160,D,,A,,H,500,D,1,D,2,D,100,D,380,D,,A,,A,,A,,A,,A,,A,,A
20202,04222204,20,1,1,03,D,,B,,A,16,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222204,20,2,1,03,D,,B,,A,144,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222214,38,0,1,02,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222214,39,0,1,01,D,15,D,,A,15,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222214,40,0,1,02,D,15,D,,A,15,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222214,41,0,1,03,D,15,D,,A,15,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222304,26,0,1,03,D,,C,,A,249,F,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222314,24,0,2,01,D,85,D,,A,85,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222364,30,0,1,03,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222364,31,0,1,02,D,25,D,,A,25,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222364,32,0,2,01,D,7,D,,A,7,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222484,49,0,1,03,D,100,D,,A,100,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222554,29,0,1,03,D,97,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04222554,29,1,1,03,D,,B,,A,77,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222554,29,2,1,03,D,,B,,A,20,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222634,14,0,1,02,D,50,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04222634,14,1,1,02,D,,B,,A,40,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222634,14,2,1,02,D,,B,,A,10,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222634,15,0,1,01,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,44,0,1,02,D,2600,D,,A,,H,500,D,1,D,2,D,160,D,110,D,100,D,,A,,A,,A,,A,,A,,A
20202,04222694,44,1,1,02,D,,B,,A,694,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,44,2,1,02,D,,B,,A,1525,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,44,3,1,02,D,,B,,A,381,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,45,0,1,02,D,1200,D,,A,,H,500,D,1,D,2,D,110,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20202,04222694,45,1,1,02,D,,B,,A,506,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,45,2,1,02,D,,B,,A,568,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,45,3,1,02,D,,B,,A,126,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,46,0,2,01,D,2640,D,,A,,H,500,D,1,D,2,D,160,D,150,D,370,D,330,D,380,D,100,D,,A,,A,,A
20202,04222694,46,1,2,01,D,,B,,A,213,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,46,2,2,01,D,,B,,A,517,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,46,3,2,01,D,,B,,A,744,E,330,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,46,4,2,01,D,,B,,A,1051,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222694,46,5,2,01,D,,B,,A,115,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222744,25,0,1,02,D,478,D,,A,478,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222764,23,0,1,02,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222764,24,0,1,03,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222764,25,0,1,01,D,650,D,,A,650,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222764,26,0,2,01,D,29,D,,A,29,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222764,27,0,2,01,D,565,D,,A,565,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222844,45,0,1,01,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222844,46,0,1,02,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222924,30,0,1,02,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222924,31,0,1,02,D,80,D,,A,80,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222924,32,0,1,02,D,500,D,,A,500,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222974,42,0,1,03,D,74,D,,A,74,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222984,35,0,1,02,D,390,D,,A,390,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222984,36,0,2,01,D,250,D,,A,,H,500,D,1,D,2,D,160,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20202,04222984,36,1,2,01,D,,B,,A,62,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222984,36,2,2,01,D,,B,,A,153,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222984,36,3,2,01,D,,B,,A,35,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222994,32,0,1,02,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223034,17,0,1,03,D,56,D,,A,56,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223054,22,0,1,01,D,85,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04223054,22,1,1,01,D,,B,,A,76,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223054,22,2,1,01,D,,B,,A,9,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223104,15,0,1,03,D,79,D,,A,79,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223154,38,0,1,01,D,500,D,,A,500,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223154,39,0,2,01,D,100,D,,A,100,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223204,32,0,1,03,D,20,D,,A,20,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223204,33,0,1,03,D,400,D,,A,,H,500,D,1,F,2,D,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20202,04223204,33,1,1,03,D,,B,,A,400,E,160,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223254,38,0,1,01,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223254,39,0,1,02,D,1100,D,,A,1100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223254,40,0,1,01,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223264,39,0,1,02,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223264,40,0,1,03,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223274,17,0,1,03,D,1500,D,,A,1500,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223314,35,0,1,02,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223324,17,0,1,02,D,65,D,,A,65,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223324,18,0,1,01,D,65,D,,A,65,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223324,19,0,1,01,D,35,D,,A,35,D,110,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223344,43,0,1,03,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223344,44,0,1,03,D,45,D,,A,45,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223344,45,0,1,03,D,50,D,,A,50,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223344,46,0,1,02,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223344,47,0,1,01,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223344,48,0,2,01,D,26,D,,A,,H,500,D,1,D,2,D,500,D,367,D,,A,,A,,A,,A,,A,,A,,A
20202,04223344,48,1,2,01,D,,B,,A,22,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223344,48,2,2,01,D,,B,,A,4,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223404,16,0,1,03,D,,C,,A,60,F,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223514,37,0,1,03,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223524,60,0,1,02,D,350,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04223524,60,1,1,02,D,,B,,A,52,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223524,60,2,1,02,D,,B,,A,202,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223524,60,3,1,02,D,,B,,A,78,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223524,60,4,1,02,D,,B,,A,18,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
